,Name_Firs_Last,Birth_Date,Date,Prefer_Game,Visits,Avg_Bet,Player_Type,Total_Bet,Balance,Bonus,Bonus_From_Points,Match_Pay,Tombola_Game,Total_Bonuses,Clean_Balance,Bonus_Percent_of_Bet,Bonus_Percent_of_Lose,Play_Percent,New_Customers,Hold_On_Sept,Hold_On_Okt,Holded,Total_Bet_range
1037,Turf Pickers,07-03-72,01-08-18,SLOTS,5,1.65,Среден,107,105,0,0,0,0,105,0,0,0.018691589,Yes,NA,NA,NA,0,100-500
1038,American Marvels,18-12-98,01-08-18,ROULETTE,3,2.19517039,Новак,377.7,-2.6,0,0,0,0,-2.6,0,0,1.00688377,NA,NA,NA,NA,0,100-500
1039,Chopper Celebrities,08-11-77,01-08-18,ROULETTE,4,30.23861605,Среден,20530.47701,1927.826769,0,15,0,15,1912.826769,0.000730621,0.007780782,0.906829892,Yes,NA,NA,NA,0,20000-100000
1040,Clean Contender,07-02-90,01-08-18,SLOTS,4,4.003596313,Хубав,24585.39682,3142.456818,280,95,0,123,3019.456818,0.00500297,0.039141349,0.877184947,NA,NA,NA,NA,0,20000-100000
1041,Bounty Moms,15-03-71,01-08-18,SLOTS,1,1.04885036,Среден,183.0465511,61.84655108,0,25,0,25,36.84655108,0.13657728,0.404226259,0.798703932,Yes,NA,NA,NA,0,100-500
1042,Ancient Life,21-05-99,01-08-18,SLOTS,1,0.195348837,Новак,8.595348837,4.995348837,0,0,0,0,4.995348837,0,0,0.418831169,NA,NA,NA,NA,0,0-100
1043,Renovation Truckers,11-02-76,01-08-18,SLOTS,5,0.842393078,Среден,5138.299429,529.8394292,0,70,0,70,459.8394292,0.013623184,0.132115498,0.910507467,Yes,NA,NA,NA,0,5000-20000
1044,The Exes,13-05-90,01-08-18,SLOTS,2,0.351712237,Новак,170.1436159,130.3836159,0,0,0,0,130.3836159,0,0,0.233684936,NA,NA,NA,NA,0,100-500
1045,Comedy Sweets,16-03-74,01-08-18,SLOTS,2,2.023660898,Хубав,5279.664341,-356.8256587,0,0,0,0,-356.8256587,0,0,1.067584914,NA,NA,NA,NA,0,5000-20000
1046,Chef Exes,15-07-84,01-08-18,SLOTS,5,0.777459881,Слаб,3772.19697,580.2969697,60,45,0,51,529.2969697,0.013519973,0.087886035,0.859684695,Yes,NA,NA,NA,0,1000-5000
1047,Space Loser,24-11-83,01-08-18,SLOTS,1,0.206654344,Новак,118.6,34.95,0,0,0,0,34.95,0,0,0.705311973,Yes,NA,NA,NA,0,100-500
1048,Royal Life,23-05-88,01-08-18,SLOTS,1,0.194285714,Новак,6.994285714,-5.205714286,0,0,0,0,-5.205714286,0,0,1.744281046,NA,NA,NA,NA,0,0-100
1049,Airport Family,18-08-86,01-08-18,SLOTS,1,1.649056038,Среден,200.6981121,124.1981121,0,30,0,30,94.19811208,0.149478237,0.241549565,0.530647742,Yes,NA,NA,NA,0,100-500
1050,Extreme Rescue,16-07-89,01-08-18,SLOTS,1,0.465070423,Слаб,66.50507042,19.62507042,0,0,0,0,19.62507042,0,0,0.704908659,NA,NA,NA,NA,0,0-100
1051,Room Queens,07-01-99,01-08-18,SLOTS,1,0.372247191,Новак,103.2444944,35.24449438,0,15,0,15,20.24449438,0.145286197,0.425598388,0.803916959,Yes,NA,NA,NA,0,100-500
1052,Mystery Girls,07-01-73,01-08-18,SLOTS,19,3.143639848,Хубав,158359.5448,-27507.6252,3370,3230,0,3567,-31074.6252,0.022524692,-0.129673135,1.196228306,Yes,NA,NA,NA,0,OVer 100000
1053,Comic Casting Call,03-01-69,01-08-18,SLOTS,1,0.242200164,Новак,108.5344003,24.98440033,0,0,0,0,24.98440033,0,0,0.769802014,NA,NA,NA,NA,0,100-500
1054,Basketball Truckers,11-09-60,01-08-18,SLOTS,12,0.275356177,Новак,6500.432703,810.1127027,0,80,0,80,730.1127027,0.012306873,0.098751692,0.887682446,Yes,NA,NA,NA,0,5000-20000
1055,Commando Shore,04-06-69,01-08-18,SLOTS,9,0.906414489,Среден,57810.99869,-2224.231308,1110,270,0,381,-2605.231308,0.006590441,-0.171295134,1.045064631,Yes,NA,NA,NA,0,20000-100000
1056,Fame Boys,08-06-84,01-08-18,SLOTS,1,0.2424933,Новак,185.5974531,34.9874531,0,0,0,0,34.9874531,0,0,0.811487429,Yes,NA,NA,NA,0,100-500
1057,BBQ Factor,25-09-90,01-08-18,SLOTS,1,0.782758621,Слаб,46.18275862,-19.81724138,0,0,0,0,-19.81724138,0,0,1.429104756,NA,NA,NA,NA,0,0-100
1058,The Dynasty,01-12-88,01-08-18,SLOTS,1,0.771472548,Слаб,145.7144176,-70.58558236,0,0,0,0,-70.58558236,0,0,1.484410421,NA,NA,NA,NA,0,100-500
1059,Date Pickers,08-11-74,01-08-18,SLOTS,1,0.355066408,Новак,50.96519922,29.86519922,0,0,0,0,29.86519922,0,0,0.414007996,NA,NA,NA,NA,0,0-100
1060,Paradise Factor,13-09-74,01-08-18,SLOTS,1,0.312478098,Новак,1299.1,165.3,0,0,0,0,165.3,0,0,0.872758063,Yes,NA,NA,NA,0,1000-5000
1061,Rock Star Brother,14-06-75,01-08-18,SLOTS,4,1.100010295,Среден,8307.244488,-46.09551182,0,115,0,115,-161.0955118,0.013843339,-2.494819896,1.019392172,Yes,NA,NA,NA,0,5000-20000
1062,Farm Casting Call,07-04-51,01-08-18,SLOTS,3,0.236229061,Новак,1828.580988,129.8109875,50,0,0,5,124.8109875,0.002734361,0.038517541,0.931744348,Yes,NA,NA,NA,0,1000-5000
1063,Millionaire Loser,16-09-61,01-08-18,SLOTS,1,1,Среден,790,219.5,0,45,0,45,174.5,0.056962025,0.20501139,0.779113924,Yes,NA,NA,NA,0,500-1000
1064,Fast Food Project,13-10-69,01-08-18,SLOTS,2,0.521504721,Слаб,1158.396161,206.3961607,0,20,0,20,186.3961607,0.017265251,0.096901027,0.839091179,NA,NA,NA,NA,0,1000-5000
1065,Airport Camp,15-05-46,01-08-18,SLOTS,6,2.419108221,Хубав,25105.18879,2295.888793,470,285,0,332,1963.888793,0.013224358,0.144606307,0.92177359,Yes,NA,NA,NA,0,20000-100000
1066,Road Secrets,23-07-91,01-08-18,SLOTS,1,NA,NA,1,-15,0,15,0,15,-30,15,-1,31,Yes,NA,NA,NA,0,0-100
1067,Survival Ladies,04-06-58,01-08-18,SLOTS,1,0.978687664,Среден,405.9573753,-0.442624672,0,0,0,0,-0.442624672,0,0,1.001090323,Yes,NA,NA,NA,0,100-500
1068,Army Garage,31-01-00,01-08-18,ROULETTE,5,4.421242424,Новак,239.0312121,67.23121212,0,0,0,0,67.23121212,0,0,0.718734589,Yes,NA,NA,NA,0,100-500
1069,Octane Pitmasters,31-05-82,01-08-18,SLOTS,1,1.923076923,Среден,51.92307692,19.92307692,0,0,0,0,19.92307692,0,0,0.616296296,Yes,NA,NA,NA,0,0-100
1070,Crocodile Boys,23-11-99,01-08-18,SLOTS,1,0.396397004,Новак,161.989191,19.98919101,0,0,0,0,19.98919101,0,0,0.876601699,NA,NA,NA,NA,0,100-500
1071,Whale Wrangler,15-06-95,01-08-18,ROULETTE,1,14,Слаб,28,17.2,0,0,0,0,17.2,0,0,0.385714286,NA,NA,NA,NA,0,0-100
1072,Spouse Superhero,10-10-10,01-08-18,SLOTS,1,0.502771731,Слаб,482.847192,10.16385866,0,0,0,0,10.16385866,0,0,0.978950155,Yes,NA,NA,NA,0,100-500
1073,Outback Haul,15-11-85,01-08-18,SLOTS,2,0.657438236,Слаб,1127.235396,3.525395589,0,0,0,0,3.525395589,0,0,0.996872529,Yes,NA,NA,NA,0,1000-5000
1074,Half Pint Comedians,02-11-68,01-08-18,SLOTS,1,2.665514584,Хубав,2077.793088,-209.0069125,0,20,0,20,-229.0069125,0.009625598,-0.095690615,1.110216419,Yes,NA,NA,NA,0,1000-5000
1075,Clean Greenlight,09-09-43,01-08-18,SLOTS,2,0.417836667,Слаб,2395.908403,-22.05159695,0,0,0,0,-22.05159695,0,0,1.009203856,Yes,NA,NA,NA,0,1000-5000
1076,Renovation Kitchen,30-09-98,01-08-18,SLOTS,2,0.431084684,Слаб,162.0396213,39.47962131,0,0,0,0,39.47962131,0,0,0.756358223,NA,NA,NA,NA,0,100-500
1077,Nanny Family,09-03-98,01-08-18,SLOTS,1,0.3933736,Новак,140.566868,-10.213132,0,0,0,0,-10.213132,0,0,1.072656752,Yes,NA,NA,NA,0,100-500
1078,Yard Contest,20-09-57,01-08-18,SLOTS,1,0.36669989,Новак,261.3068992,-64.95310077,0,0,0,0,-64.95310077,0,0,1.248570172,Yes,NA,NA,NA,0,100-500
1079,Casino Boss,10-10-10,01-08-18,SLOTS,1,1.435426731,Среден,892.8354267,135.1354267,0,0,0,0,135.1354267,0,0,0.848644641,Yes,NA,NA,NA,0,500-1000
1080,Craft Boys,02-01-00,01-08-18,SLOTS,1,2.666380821,Хубав,13016.30004,446.0100423,0,50,0,50,396.0100423,0.003841337,0.112105099,0.969575836,Yes,NA,NA,NA,0,5000-20000
1081,Millionaire Rivals,15-12-91,01-08-18,SLOTS,1,0.993197279,Среден,146.9931973,39.04319728,0,0,0,0,39.04319728,0,0,0.734387727,NA,NA,NA,NA,0,100-500
1082,Warrior Star,08-08-89,01-08-18,SLOTS,5,0.658984619,Слаб,4414.220588,432.3105882,100,25,0,35,397.3105882,0.00792892,0.080960312,0.909993037,Yes,NA,NA,NA,0,1000-5000
1083,Motorway Kitchen,07-02-91,01-08-18,SLOTS,1,NA,NA,1,-30,0,0,0,0,-30,0,0,31,NA,NA,NA,NA,0,0-100
1084,Love Ladies,05-08-78,01-08-18,ROULETTE,3,35.51133598,Среден,6335.852698,267.7457265,0,10,0,10,257.7457265,0.00157832,0.037348869,0.959319489,Yes,NA,NA,NA,0,5000-20000
1085,Hot Rod Quest,30-05-88,01-08-18,ROULETTE,1,0.683333333,Новак,5.783333333,9.183333333,0,0,0,0,9.183333333,0,0,-0.587896254,Yes,NA,NA,NA,0,0-100
1086,Craft Job,17-06-85,01-08-18,SLOTS,1,0.237921798,Новак,144.7758436,40.0558436,0,0,0,0,40.0558436,0,0,0.723325089,Yes,NA,NA,NA,0,100-500
1087,Mountain Job,18-11-65,01-08-18,SLOTS,2,0.305423639,Новак,1761.7,4.92,50,0,0,5,-0.08,0.002838168,1.016260163,1.000045411,Yes,NA,NA,NA,0,1000-5000
1088,Survival Star,01-10-86,01-08-18,ROULETTE,3,51.71435783,Хубав,12271.3603,-2767.531804,0,355,0,355,-3122.531804,0.028929148,-0.128273142,1.25445686,Yes,NA,NA,NA,0,5000-20000
1089,Octane Celebrities,19-04-81,01-08-18,SLOTS,10,0.657348726,Слаб,11877.56618,-2546.603824,370,190,0,227,-2773.603824,0.019111659,-0.089138325,1.233516175,Yes,NA,NA,NA,0,5000-20000
1090,Fast Food Intervention,10-05-77,01-08-18,ROULETTE,2,14.9575487,Слаб,3396.224181,457.4541815,0,50,0,50,407.4541815,0.014722232,0.109300564,0.880027301,Yes,NA,NA,NA,0,1000-5000
1091,New York Restoration,24-11-73,01-08-18,SLOTS,3,0.692620674,Слаб,1181.478032,205.0980324,0,15,0,15,190.0980324,0.012695962,0.073135758,0.839101509,Yes,NA,NA,NA,0,1000-5000
1092,House Story,19-09-88,01-08-18,SLOTS,1,0.823509669,Среден,366.3870193,40.11701934,0,0,0,0,40.11701934,0,0,0.890506439,NA,NA,NA,NA,0,100-500
1093,Storage Repo,06-05-85,01-08-18,SLOTS,3,1.88999924,Среден,4022.080606,984.0706061,150,180,0,195,789.0706061,0.04848237,0.198156513,0.803815318,Yes,NA,NA,NA,0,1000-5000
1094,UFO Inventor,22-07-99,01-08-18,ROULETTE,2,1.513602941,Новак,45.26691176,31.46691176,0,0,0,0,31.46691176,0,0,0.304858438,NA,NA,NA,NA,0,0-100
1095,New York of Love,10-09-79,01-08-18,SLOTS,1,1.064545719,Среден,487.7872743,-243.2027257,0,0,0,0,-243.2027257,0,0,1.49858358,NA,NA,NA,NA,0,100-500
1096,Justice Icon,22-06-99,01-08-18,ROULETTE,8,0.550942843,Новак,3959.131447,254.6914471,50,30,0,35,219.6914471,0.008840323,0.137421183,0.944510191,Yes,NA,NA,NA,0,1000-5000
1097,Colonial Disasters,15-09-99,01-08-18,SLOTS,3,0.305638665,Новак,118.1022953,19.93229529,0,0,0,0,19.93229529,0,0,0.831228553,Yes,NA,NA,NA,0,100-500
1098,Logging Battles,24-04-98,01-08-18,SLOTS,2,0.217235772,Новак,223.2344715,49.79447154,0,0,0,0,49.79447154,0,0,0.776940939,NA,NA,NA,NA,0,100-500
1099,Bachelorette Camp,30-08-83,01-08-18,SLOTS,1,0.2,Новак,19.2,15,50,0,0,5,10,0.260416667,0.333333333,0.479166667,Yes,NA,NA,NA,0,0-100
1100,Amateur Supermodel,23-06-87,01-08-18,SLOTS,1,1.097222222,Среден,139.3472222,60.22722222,0,0,0,0,60.22722222,0,0,0.567790292,NA,NA,NA,NA,0,100-500
1101,Hot Rod Boys,01-02-94,01-08-18,ROULETTE,1,28.83333333,Среден,395.6025641,76.7225641,0,0,0,0,76.7225641,0,0,0.80606151,NA,NA,NA,NA,0,100-500
1102,Craft Boys,26-07-92,01-08-18,SLOTS,12,0.583795309,Слаб,17471.50253,1055.99253,160,220,0,236,819.9925296,0.013507711,0.223486429,0.953066857,Yes,NA,NA,NA,0,5000-20000
1103,Pioneer Experiment,08-07-84,01-08-18,SLOTS,1,2.554075832,Хубав,3242.578531,609.6785308,0,0,0,0,609.6785308,0,0,0.811977251,NA,NA,NA,NA,0,1000-5000
1104,Teen Hot Rod,23-04-87,01-08-18,SLOTS,1,0.311891892,Новак,58.01189189,19.97189189,0,0,0,0,19.97189189,0,0,0.655727623,NA,NA,NA,NA,0,0-100
1105,Bounty Consignment,30-04-92,01-08-18,SLOTS,3,1.134577484,Среден,3641.186525,116.176525,0,20,0,20,96.17652498,0.005492715,0.172151818,0.973586488,NA,NA,NA,NA,0,1000-5000
1106,Millionaire Consignment,22-02-85,01-08-18,SLOTS,1,1.391588403,Среден,5559.571429,534.1214286,200,0,0,20,514.1214286,0.0035974,0.037444669,0.907524989,Yes,NA,NA,NA,0,5000-20000
1107,Ax Inventor,23-05-97,01-08-18,SLOTS,2,0.202705636,Новак,165.3054367,14.90543674,0,0,0,0,14.90543674,0,0,0.909830935,Yes,NA,NA,NA,0,100-500
1108,Mom Girls,30-09-98,01-08-18,ROULETTE,1,0.716,Новак,18.616,4.816,0,0,0,0,4.816,0,0,0.741297808,NA,NA,NA,NA,0,0-100
1109,Mom Justice,01-12-92,01-08-18,SLOTS,1,0.414913533,Слаб,303.3043947,45.20439473,0,0,0,0,45.20439473,0,0,0.850960304,NA,NA,NA,NA,0,100-500
1110,Duck Contender,16-02-50,01-08-18,SLOTS,1,0.818627451,Среден,52.67058824,34.47058824,0,0,0,0,34.47058824,0,0,0.345543891,NA,NA,NA,NA,0,0-100
1111,Flying Haul,19-08-99,01-08-18,SLOTS,5,0.687863729,Слаб,1492.170156,144.9501562,50,20,0,25,119.9501562,0.016754121,0.172473081,0.919613621,Yes,NA,NA,NA,0,1000-5000
1112,Motorway Wives,31-08-81,01-08-18,SLOTS,1,0.650528278,Слаб,1047.350528,-29.97947172,0,0,0,0,-29.97947172,0,0,1.028624105,NA,NA,NA,NA,0,1000-5000
1113,Spouse Wives,22-07-56,01-08-18,SLOTS,1,0.58,Слаб,255.78,89.44,0,0,0,0,89.44,0,0,0.650324498,Yes,NA,NA,NA,0,100-500
1114,Mega Pitmasters,11-02-99,01-08-18,SLOTS,1,0.916666667,Среден,11.91666667,4.916666667,0,0,0,0,4.916666667,0,0,0.587412587,NA,NA,NA,NA,0,0-100
1115,Star Boss,17-04-70,01-08-18,SLOTS,8,2.201569801,Хубав,14314.18671,499.8167084,270,120,0,147,352.8167084,0.010269532,0.294107815,0.975351956,Yes,NA,NA,NA,0,5000-20000
1116,Pop Office,18-02-69,01-08-18,SLOTS,4,1.05096864,Среден,20044.64,2447.52,350,105,0,140,2307.52,0.006984411,0.057200758,0.884880946,Yes,NA,NA,NA,0,20000-100000
1117,Pawn Pitmasters,27-09-54,01-08-18,SLOTS,2,0.208687381,Новак,546,76.59,0,0,0,0,76.59,0,0,0.859725275,Yes,NA,NA,NA,0,500-1000
1118,Intervention Patrol,22-04-98,01-08-18,SLOTS,1,0.392,Новак,47.584,29.984,0,0,0,0,29.984,0,0,0.369872226,Yes,NA,NA,NA,0,0-100
1119,The Great American Attack,13-11-82,01-08-18,SLOTS,1,4.129378531,Хубав,1465.929379,389.9293785,0,0,0,0,389.9293785,0,0,0.734005346,NA,NA,NA,NA,0,1000-5000
1120,Shark of Love,21-06-94,01-08-18,SLOTS,1,0.75725978,Слаб,517.3435587,70.24355868,0,0,0,0,70.24355868,0,0,0.864222609,NA,NA,NA,NA,0,500-1000
1121,Love Ninja,17-05-98,01-08-18,SLOTS,1,0.196551724,Новак,11.59655172,9.996551724,0,0,0,0,9.996551724,0,0,0.137972049,NA,NA,NA,NA,0,0-100
1122,Kid Apprentice,12-05-88,01-08-18,SLOTS,3,0.338625354,Новак,1041.086853,117.5868529,50,0,0,5,112.5868529,0.004802673,0.042521761,0.891856426,Yes,NA,NA,NA,0,1000-5000
1123,Pop Wives,06-12-96,01-08-18,SLOTS,1,0.271266068,Новак,154.1871212,59.48712121,0,0,0,0,59.48712121,0,0,0.614188781,Yes,NA,NA,NA,0,100-500
1124,Turf Chef,13-02-90,01-08-18,SLOTS,1,1.068800775,Среден,445.3064023,199.3564023,0,0,0,0,199.3564023,0,0,0.552316335,NA,NA,NA,NA,0,100-500
1125,Fear Casting Call,09-02-89,01-08-18,SLOTS,5,0.263329447,Новак,1090.243697,223.093697,0,0,0,0,223.093697,0,0,0.795372633,Yes,NA,NA,NA,0,1000-5000
1126,Half Pint Missions,16-04-99,01-08-18,ROULETTE,2,5.562068966,Слаб,329.162069,63.36206897,0,0,0,0,63.36206897,0,0,0.80750495,Yes,NA,NA,NA,0,100-500
1127,Crocodile Wishes,21-07-99,01-08-18,ROULETTE,10,3.186321884,Новак,5452.560669,316.2806694,0,15,0,15,301.2806694,0.002751001,0.047426231,0.944745105,NA,NA,NA,NA,0,5000-20000
1128,Ancient Jail,03-04-99,01-08-18,ROULETTE,3,6.042005985,Слаб,498.2138967,128.6138967,0,45,0,45,83.61389674,0.090322651,0.34988443,0.832172693,Yes,NA,NA,NA,0,100-500
1129,Storage Academy,20-08-89,01-08-18,SLOTS,12,0.420231309,Слаб,3502.293939,-299.5560613,0,0,0,0,-299.5560613,0,0,1.085531388,Yes,NA,NA,NA,0,1000-5000
1130,Modern Inventor,04-06-88,01-08-18,SLOTS,1,NA,NA,1,-1,0,0,0,0,-1,0,0,2,Yes,NA,NA,NA,0,0-100
1131,Royal Contender,03-10-54,01-08-18,SLOTS,3,4.896732663,Хубав,58047,2930.94,1120,595,0,707,2223.94,0.012179785,0.24121954,0.961687253,Yes,NA,NA,NA,0,20000-100000
1132,Fear Hunters,12-12-89,01-08-18,SLOTS,2,NA,NA,2,300,0,0,0,0,300,0,0,-149,Yes,NA,NA,NA,0,0-100
1133,Pirate Rescue,04-07-78,01-08-18,SLOTS,1,0.726909659,Слаб,1002.653819,-1929.876181,0,0,0,0,-1929.876181,0,0,2.924768194,Yes,NA,NA,NA,0,1000-5000
1134,UFO Model,22-02-81,01-08-18,SLOTS,1,1.915151515,Среден,65.11515152,38.61515152,0,0,0,0,38.61515152,0,0,0.406971333,Yes,NA,NA,NA,0,0-100
1135,Voice Boss,12-02-00,01-08-18,ROULETTE,6,2.036940199,Новак,598.7,30,0,0,0,0,30,0,0,0.949891431,Yes,NA,NA,NA,0,500-1000
1136,Wild Office,19-10-91,01-08-18,SLOTS,4,0.485948567,Слаб,272.2889399,99.58893988,0,0,0,0,99.58893988,0,0,0.634252717,Yes,NA,NA,NA,0,100-500
1137,Celebrity Star,08-03-47,01-08-18,SLOTS,5,0.632055389,Слаб,9618.122043,1207.012043,0,145,0,145,1062.012043,0.015075708,0.120131361,0.889582183,Yes,NA,NA,NA,0,5000-20000
1138,Love Wives,07-04-99,01-08-18,SLOTS,1,0.199176955,Новак,48.59917695,-5.000823045,0,0,0,0,-5.000823045,0,0,1.102899336,NA,NA,NA,NA,0,0-100
1139,Treasure Repo,19-04-99,01-08-18,SLOTS,1,NA,NA,1,-115,0,0,0,0,-115,0,0,116,Yes,NA,NA,NA,0,0-100
1140,Fish Tank Icon,10-10-10,01-08-18,SLOTS,1,0.680175828,Слаб,5317.112989,-84.22701092,0,0,0,0,-84.22701092,0,0,1.015840741,NA,NA,NA,NA,0,5000-20000
1141,The Real Apprentice,10-10-10,01-08-18,SLOTS,1,0.257692308,Новак,6.957692308,5.077692308,0,0,0,0,5.077692308,0,0,0.270204533,NA,NA,NA,NA,0,0-100
1142,Backyard Shore,22-07-92,01-08-18,SLOTS,2,0.342184444,Новак,363.5,64.8,0,0,0,0,64.8,0,0,0.82173315,Yes,NA,NA,NA,0,100-500
1143,Undercover Celebrities,10-10-10,01-08-18,SLOTS,1,0.71187384,Слаб,384.4118738,150.1918738,0,0,0,0,150.1918738,0,0,0.609294395,NA,NA,NA,NA,0,100-500
1144,Rock Star Ninja,25-11-91,01-08-18,SLOTS,1,0.74987322,Слаб,233.9994929,98.99949288,0,0,0,0,98.99949288,0,0,0.576924327,Yes,NA,NA,NA,0,100-500
1145,Drama Show,04-11-93,01-08-18,SLOTS,1,0.608240214,Слаб,135.2564804,34.99648043,0,0,0,0,34.99648043,0,0,0.741258383,NA,NA,NA,NA,0,100-500
1146,Mega Eats,15-07-63,01-08-18,SLOTS,1,0.913341718,Среден,2661.75,-50.06,0,10,0,10,-60.06,0.003756927,-0.199760288,1.022564103,Yes,NA,NA,NA,0,1000-5000
1147,Comedy Brother,21-07-91,01-08-18,SLOTS,1,1.739343711,Среден,812.0884015,41.2884015,0,0,0,0,41.2884015,0,0,0.94915775,Yes,NA,NA,NA,0,500-1000
1148,Music of Love,12-06-77,01-08-18,SLOTS,1,0.211248285,Новак,154.2112483,49.86124829,0,0,0,0,49.86124829,0,0,0.676669187,NA,NA,NA,NA,0,100-500
1149,Model Boys,29-06-35,01-08-18,SLOTS,3,0.314327143,Новак,1512,243.11,0,20,0,20,223.11,0.013227513,0.082267286,0.852440476,Yes,NA,NA,NA,0,1000-5000
1150,Rock Icon,12-08-99,01-08-18,SLOTS,1,0.707142857,Слаб,11.60714286,-10.69285714,0,0,0,0,-10.69285714,0,0,1.921230769,NA,NA,NA,NA,0,0-100
1151,Ax Camp,02-07-91,01-08-18,SLOTS,1,NA,NA,1,100,0,0,0,0,100,0,0,-99,NA,NA,NA,NA,0,0-100
1152,Backyard Repo,10-10-10,01-08-18,SLOTS,1,0.771019231,Слаб,4010.071019,-351.1289808,0,0,0,0,-351.1289808,0,0,1.087561786,Yes,NA,NA,NA,0,1000-5000
1153,Frontier Hunters,20-03-84,01-08-18,SLOTS,1,0.773333333,Слаб,23.97333333,19.97333333,0,0,0,0,19.97333333,0,0,0.166852058,NA,NA,NA,NA,0,0-100
1154,Rock Star People,10-06-95,01-08-18,SLOTS,2,0.537514448,Слаб,289.276438,-112.703562,0,0,0,0,-112.703562,0,0,1.389605053,NA,NA,NA,NA,0,100-500
1155,Job Fighter,13-09-92,01-08-18,SLOTS,1,0.284423883,Новак,432.3688478,89.81884777,0,0,0,0,89.81884777,0,0,0.792263369,Yes,NA,NA,NA,0,100-500
1156,Auction Boss,10-10-77,01-08-18,SLOTS,6,1.4469507,Среден,21170.15808,1001.07808,230,160,0,183,818.0780804,0.008644243,0.182802924,0.961357016,NA,NA,NA,NA,0,20000-100000
1157,Clean Missions,16-12-98,01-08-18,SLOTS,2,0.472825819,Слаб,182.1456516,49.69565164,0,0,0,0,49.69565164,0,0,0.727165314,Yes,NA,NA,NA,0,100-500
1158,Room Intervention,20-04-86,01-08-18,SLOTS,1,2.974434878,Хубав,5740.09774,1097.79774,0,250,0,250,847.7977395,0.043553265,0.227728653,0.85230256,Yes,NA,NA,NA,0,5000-20000
1159,Cake Ninja,16-06-86,01-08-18,SLOTS,1,0.839777241,Среден,2504.857995,-493.7420048,0,0,0,0,-493.7420048,0,0,1.197113771,Yes,NA,NA,NA,0,1000-5000
1160,Star Camp,08-10-96,01-08-18,SLOTS,4,0.407179027,Слаб,412.8628875,33.98288745,0,15,0,15,18.98288745,0.036331674,0.441398631,0.954021328,Yes,NA,NA,NA,0,100-500
1161,Throttle Chef,10-10-10,01-08-18,SLOTS,1,0.435605237,Слаб,1128.642421,-40.45757905,0,0,0,0,-40.45757905,0,0,1.035846233,NA,NA,NA,NA,0,1000-5000
1162,Comic Factor,28-05-82,01-08-18,SLOTS,1,0.389109846,Новак,373.8173295,30.21732954,0,0,0,0,30.21732954,0,0,0.91916552,Yes,NA,NA,NA,0,100-500
1163,New York Brawlers,16-03-97,01-08-18,SLOTS,1,1.531584699,Среден,1597.426339,-9.873661202,0,0,0,0,-9.873661202,0,0,1.006180981,Yes,NA,NA,NA,0,1000-5000
1164,Pioneer Crew,22-07-80,01-08-18,ROULETTE,2,28.61213942,Среден,2168.402404,174.0024038,0,40,0,40,134.0024038,0.018446761,0.229881882,0.938202243,Yes,NA,NA,NA,0,1000-5000
1165,Throttle of Love,25-02-00,01-08-18,ROULETTE,2,1.103833523,Новак,238.6494253,28.19942529,0,0,0,0,28.19942529,0,0,0.881837447,Yes,NA,NA,NA,0,100-500
1166,Hollywood Justice,01-09-81,01-08-18,SLOTS,1,0.295377812,Новак,306.8130225,35.1330225,0,0,0,0,35.1330225,0,0,0.885490446,Yes,NA,NA,NA,0,100-500
1167,Mountain Treasure,25-12-80,01-08-18,SLOTS,1,0.630485909,Слаб,1174.45243,151.6224295,0,0,0,0,151.6224295,0,0,0.870899471,NA,NA,NA,NA,0,1000-5000
1168,UFO Shore,26-03-00,01-08-18,ROULETTE,6,5.747229739,Слаб,1007.716933,100.9169328,0,0,0,0,100.9169328,0,0,0.899855873,Yes,NA,NA,NA,0,1000-5000
1169,House Hoarders,06-03-82,01-08-18,SLOTS,2,0.405029575,Слаб,1908.829533,180.3295329,0,0,0,0,180.3295329,0,0,0.905528739,Yes,NA,NA,NA,0,1000-5000
1170,Shipping Videos,10-10-10,01-08-18,SLOTS,1,0.603359744,Слаб,127.513439,49.76343897,0,0,0,0,49.76343897,0,0,0.609739653,NA,NA,NA,NA,0,100-500
1171,Chef Crashers,10-10-10,01-08-18,SLOTS,1,0.631108621,Слаб,281.0744345,74.78443448,0,0,0,0,74.78443448,0,0,0.733933701,NA,NA,NA,NA,0,100-500
1172,Modern Dancing,05-09-99,01-08-18,SLOTS,1,0.421637427,Слаб,139.4432749,15.44327485,0,0,0,0,15.44327485,0,0,0.889250486,NA,NA,NA,NA,0,100-500
1173,Flying Mania,25-03-99,01-08-18,SLOTS,1,0.566127156,Слаб,567.9306358,79.58063578,0,0,0,0,79.58063578,0,0,0.859876135,NA,NA,NA,NA,0,500-1000
1174,Paradise Makeover,30-06-83,01-08-18,ROULETTE,1,0.310810811,Новак,23.31081081,9.650810811,0,0,0,0,9.650810811,0,0,0.585994203,Yes,NA,NA,NA,0,0-100
1175,Survival Attack,22-05-67,01-08-18,ROULETTE,6,6.388257384,Слаб,2936.863245,209.2632451,0,0,0,0,209.2632451,0,0,0.928746003,Yes,NA,NA,NA,0,1000-5000
1176,Mystery Girls,24-11-51,01-08-18,ROULETTE,2,9.037550447,Слаб,909.3936842,370.9936842,0,0,0,0,370.9936842,0,0,0.592042819,NA,NA,NA,NA,0,500-1000
1177,Logging Factor,20-05-78,01-08-18,SLOTS,1,0.95455163,Среден,228.7091033,30.20910326,0,0,0,0,30.20910326,0,0,0.867914732,NA,NA,NA,NA,0,100-500
